,word,ARRA Indicator,Activity,Administering  IC,Application ID,Contact PI  Person ID,Contact PI / Project Leader,FY,FY Total Cost ,FY Total Cost  (Sub Projects),IC,Organization Name,Other PI or Project Leader(s),Project Number,Project Title,Serial Number,Subproject Number ,Suffix,Support Year,Type
237,multiculturalism, ,T34,NIGMS,7239546,1861695,"ROBINSON, ELWOOD L",2007,389685,,GM,NORTH CAROLINA CENTRAL UNIVERSITY,Not Applicable,5T34GM007668-27,MARC HONORS UNDERGRADUATE TRAINING U*STAR PROGRAM,7668,,,27,5
238,multiculturalism, ,R25,NIGMS,6781759,6607262,"ROCHA, VICTOR NMN",2004,216000,,GM,CALIFORNIA STATE UNIVERSITY SAN MARCOS,Not Applicable,5R25GM066341-03,NORTH SAN DIEGO COUNTY BRIDGES TO THE FUTURE PROGRAM AT*,66341,,,3,5
239,multiculturalism, ,R25,NIGMS,6642201,6607262,"ROCHA, VICTOR NMN",2003,216000,,GM,CALIFORNIA STATE UNIVERSITY SAN MARCOS,Not Applicable,5R25GM066341-02,NORTH SAN DIEGO COUNTY BRIDGES TO THE FUTURE PROGRAM AT*,66341,,,2,5
240,multiculturalism, ,R25,NIGMS,6545733,6607262,"ROCHA, VICTOR NMN",2002,204681,,GM,CALIFORNIA STATE UNIVERSITY SAN MARCOS,Not Applicable,1R25GM066341-01,NORTH SAN DIEGO COUNTY BRIDGES TO THE FUTURE PROGRAM AT*,66341,,,1,1
241,multiculturalism, ,R13,NIA,8118328,1880335,"ROSBASH, MICHAEL ",2011,50000,,AG,GORDON RESEARCH CONFERENCES,Not Applicable,1R13AG039889-01,2011 CHRONOBIOLOGY GORDON RESEARCH CONFERENCE,39889,,,1,1
242,multiculturalism, ,P30,NCI,8588651,1873920,"ROSEN, STEVEN TERRY",2013,,65078,CA,NORTHWESTERN UNIVERSITY AT CHICAGO,Not Applicable,2P30CA060553-19,OUTCOMES MEASUREMENT & SURVEY CORE FACILITY,60553,7345,,19,2
243,multiculturalism, ,K07,NCI,7287350,6064314,"ROSENZWEIG, MARGARET Q",2007,135513,,CA,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,Not Applicable,5K07CA100588-05,DISPARATE METASTATIC BREAST CANCER SYMPTOM SEVERITY AND MANAGEMENT BARRIERS,100588,,,5,5
244,multiculturalism, ,ZIA,NHGRI,8948381,9694213,"ROTIMI, CHARLES ",2014,2655116,,HG,NATIONAL HUMAN GENOME RESEARCH INSTITUTE,Not Applicable,1ZIAHG200362-07,GENETIC EPIDEMIOLOGY OF COMPLEX DISEASES,200362,,,7,1
245,multiculturalism, ,ZIA,NHGRI,8750697,9694213,"ROTIMI, CHARLES ",2013,2631783,,HG,NATIONAL HUMAN GENOME RESEARCH INSTITUTE,Not Applicable,1ZIAHG200362-06,GENETIC EPIDEMIOLOGY OF COMPLEX DISEASES,200362,,,6,1
246,multiculturalism, ,R13,NIBIB,8524564,8176948,"SAKIYAMA-ELBERT, SHELLY ELESE",2013,18000,,EB,GORDON RESEARCH CONFERENCES,Not Applicable,1R13EB017008-01,2013 BIOMATERIALS AND TISSUE ENGINEERING GORDON RESEARCH CONFERENCE & GORDON RESE,17008,,,1,1
247,multiculturalism, ,R25,NIGMS,8449635,1877873,"SANDERS, VIRGINIA M",2013,237190,,GM,OHIO STATE UNIVERSITY,Not Applicable,5R25GM089571-04,OHIO STATE UNIVERSITY DISCOVERY PREP FOR BIOMEDICAL RESEARCH,89571,,,4,5
248,multiculturalism, ,R25,NIGMS,8230591,1877873,"SANDERS, VIRGINIA M",2012,95793,,GM,OHIO STATE UNIVERSITY,Not Applicable,5R25GM089571-03,OHIO STATE UNIVERSITY DISCOVERY PREP FOR BIOMEDICAL RESEARCH,89571,,,3,5
249,multiculturalism, ,R25,NIGMS,8036978,1877873,"SANDERS, VIRGINIA M",2011,245793,,GM,OHIO STATE UNIVERSITY,Not Applicable,5R25GM089571-02,OHIO STATE UNIVERSITY DISCOVERY PREP FOR BIOMEDICAL RESEARCH,89571,,,2,5
250,multiculturalism, ,R25,NIGMS,7761119,1877873,"SANDERS, VIRGINIA M",2010,243453,,GM,OHIO STATE UNIVERSITY,Not Applicable,1R25GM089571-01,OHIO STATE UNIVERSITY DISCOVERY PREP FOR BIOMEDICAL RESEARCH,89571,,,1,1
251,multiculturalism, ,K12,NICHD,8134387,1987519,"SARTO, GLORIA ELIZABETH",2011,500001,,HD,UNIVERSITY OF WISCONSIN-MADISON,Not Applicable,5K12HD055894-05,BIRCWH: TRAINING IN HEALTH DISPARITIES RESEARCH IN DIVERSE POPULATIONS OF WOMEN,55894,,,5,5
252,multiculturalism, ,K12,NICHD,7929000,1987519,"SARTO, GLORIA ELIZABETH",2010,500000,,HD,UNIVERSITY OF WISCONSIN-MADISON,Not Applicable,5K12HD055894-04,BIRCWH: TRAINING IN HEALTH DISPARITIES RESEARCH IN DIVERSE POPULATIONS OF WOMEN,55894,,,4,5
253,multiculturalism, ,K12,NICHD,7693734,1987519,"SARTO, GLORIA ELIZABETH",2009,500000,,HD,UNIVERSITY OF WISCONSIN-MADISON,Not Applicable,5K12HD055894-03,BIRCWH: TRAINING IN HEALTH DISPARITIES RESEARCH IN DIVERSE POPULATIONS OF WOMEN,55894,,,3,5
254,multiculturalism, ,K12,NICHD,7499583,1987519,"SARTO, GLORIA ELIZABETH",2008,500000,,HD,UNIVERSITY OF WISCONSIN-MADISON,Not Applicable,5K12HD055894-02,BIRCWH: TRAINING IN HEALTH DISPARITIES RESEARCH IN DIVERSE POPULATIONS OF WOMEN,55894,,,2,5
255,multiculturalism, ,K12,NICHD,7288440,1987519,"SARTO, GLORIA ELIZABETH",2007,500000,,HD,UNIVERSITY OF WISCONSIN-MADISON,Not Applicable,1K12HD055894-01,BIRCWH: TRAINING IN HEALTH DISPARITIES RESEARCH IN DIVERSE POPULATIONS OF WOMEN,55894,,,1,1
256,multiculturalism, ,K07,NCCAM,8124409,7745749,"SATTERFIELD, JASON M",2010,79876,,AT,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",Not Applicable,3K07AT003131-05S1,INTEGRATING SOCIAL AND BEHAVIORAL SCIENCES INTO UNDERGRADUATE MEDICAL EDUCATION,3131,,S1,5,3
257,multiculturalism, ,K07,NCCAM,7679366,7745749,"SATTERFIELD, JASON M",2009,351000,,AT,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",Not Applicable,5K07AT003131-05,INTEGRATING SOCIAL AND BEHAVIORAL SCIENCES INTO UNDERGRADUATE MEDICAL EDUCATION,3131,,,5,5
258,multiculturalism, ,R13,NINDS,8963732,1893155,"SEHGAL, AMITA ",2015,23000,,NS,GORDON RESEARCH CONFERENCES,Not Applicable,1R13NS093566-01,2015 CHRONOBIOLOGY GORDON RESEARCH CONFERENCE & GORDON RESEARCH SEMINAR,93566,,,1,1
259,multiculturalism, ,R25,OD,8900489,12316323,"SEILER, GALE  ",2015,224455,,OD,IOWA STATE UNIVERSITY,"BARTHOLOMAY, LYRIC COLLEEN;BRUNA, KATHERINE RICHARDSON",1R25OD020213-01,YOUNG SCIENTISTS AND AMBITIOUS TEACHERS IMPROVING HEALTH IN AN URBAN ECOSYSTEM,20213,,,1,1
260,multiculturalism, ,R25,NIGMS,8841763,9743896,"SHADDING, CHERILYNN R ",2015,393973,,GM,WASHINGTON UNIVERSITY,"SKEATH, JAMES BENJAMIN",5R25GM103757-03,MAXIMIZING STUDENT DIVERSITY IN THE BIOMEDICAL SCIENCES AT WASHINGTON UNIVERSITY,103757,,,3,5
261,multiculturalism, ,R25,NIGMS,8669017,9743896,"SHADDING, CHERILYNN R ",2014,393973,,GM,WASHINGTON UNIVERSITY,"SKEATH, JAMES BENJAMIN",5R25GM103757-02,MAXIMIZING STUDENT DIVERSITY IN THE BIOMEDICAL SCIENCES AT WASHINGTON UNIVERSITY,103757,,,2,5
262,multiculturalism, ,R25,NIGMS,8414494,9743896,"SHADDING, CHERILYNN R ",2013,230467,,GM,WASHINGTON UNIVERSITY,"SKEATH, JAMES BENJAMIN",1R25GM103757-01,MAXIMIZING STUDENT DIVERSITY IN THE BIOMEDICAL SCIENCES AT WASHINGTON UNIVERSITY,103757,,,1,1
263,multiculturalism, ,KL2,NCATS,8677992,2049060,"SHANLEY, THOMAS P.",2014,401375,,TR,UNIVERSITY OF MICHIGAN,Not Applicable,5KL2TR000434-08,MICHIGAN INSTITUTE FOR CLINICAL AND HEALTH RESEARCH (MCHR),434,,,8,5
264,multiculturalism, ,KL2,NCATS,8499467,2049060,"SHANLEY, THOMAS P.",2013,401375,,TR,UNIVERSITY OF MICHIGAN,Not Applicable,5KL2TR000434-07,MICHIGAN INSTITUTE FOR CLINICAL AND HEALTH RESEARCH (MCHR),434,,,7,5
265,multiculturalism, ,KL2,NCATS,8467380,2049060,"SHANLEY, THOMAS P.",2012,401375,,TR,UNIVERSITY OF MICHIGAN,Not Applicable,2KL2TR000434-06,MICHIGAN INSTITUTE FOR CLINICAL AND HEALTH RESEARCH (MCHR),434,,,6,2
266,multiculturalism, ,R21,NIMH,7862373,1875156,"SMITH BYNUM, MIA A",2010,174275,,MH,"UNIV OF MARYLAND, COLLEGE PARK",Not Applicable,7R21MH083986-02,DISCRIMINATION; PARENTING; & RESILIENCE IN BLACK YOUTH,83986,,,2,7
267,multiculturalism, ,R21,NIMH,7660202,1875156,"SMITH BYNUM, MIA A",2009,183828,,MH,PURDUE UNIVERSITY,Not Applicable,1R21MH083986-01A1,DISCRIMINATION; PARENTING; & RESILIENCE IN BLACK YOUTH,83986,,A1,1,1
268,multiculturalism, ,U10,NIDA,8080598,3144041,"SOMOZA, EUGENE C.",2010,8130,,DA,UNIVERSITY OF CINCINNATI,Not Applicable,3U10DA013732-10S5,CLINICAL TRIALS NETWORK; OHIO VALLEY NODE,13732,,S5,10,3
269,multiculturalism, ,U10,NIDA,8064119,3144041,"SOMOZA, EUGENE C.",2010,1042958,,DA,UNIVERSITY OF CINCINNATI,Not Applicable,3U10DA013732-10S4,CLINICAL TRIALS NETWORK; OHIO VALLEY NODE,13732,,S4,10,3
270,multiculturalism, ,U10,NIDA,7929727,3144041,"SOMOZA, EUGENE C.",2009,1000000,,DA,UNIVERSITY OF CINCINNATI,Not Applicable,3U10DA013732-10S3,CLINICAL TRIALS NETWORK; OHIO VALLEY NODE,13732,,S3,10,3
271,multiculturalism, ,U10,NIDA,7929726,3144041,"SOMOZA, EUGENE C.",2009,164294,,DA,UNIVERSITY OF CINCINNATI,Not Applicable,3U10DA013732-10S2,CLINICAL TRIALS NETWORK; OHIO VALLEY NODE,13732,,S2,10,3
272,multiculturalism, ,U10,NIDA,7924973,3144041,"SOMOZA, EUGENE C.",2009,87160,,DA,UNIVERSITY OF CINCINNATI,Not Applicable,3U10DA013732-10S1,CLINICAL TRIALS NETWORK; OHIO VALLEY NODE,13732,,S1,10,3
273,multiculturalism, ,U10,NIDA,7681724,3144041,"SOMOZA, EUGENE C.",2009,1386898,,DA,UNIVERSITY OF CINCINNATI,Not Applicable,5U10DA013732-10,CLINICAL TRIALS NETWORK; OHIO VALLEY NODE,13732,,,10,5
274,multiculturalism, ,U10,NIDA,7919874,3144041,"SOMOZA, EUGENE C.",2009,846441,,DA,UNIVERSITY OF CINCINNATI,Not Applicable,3U10DA013732-09S2,CLINICAL TRIALS NETWORK; OHIO VALLEY NODE,13732,,S2,9,3
275,multiculturalism, ,U10,NIDA,7684305,3144041,"SOMOZA, EUGENE C.",2008,1250000,,DA,UNIVERSITY OF CINCINNATI,Not Applicable,3U10DA013732-09S1,CLINICAL TRIALS NETWORK; OHIO VALLEY NODE,13732,,S1,9,3
276,multiculturalism, ,U10,NIDA,7496063,3144041,"SOMOZA, EUGENE C.",2008,1250000,,DA,UNIVERSITY OF CINCINNATI,Not Applicable,5U10DA013732-09,CLINICAL TRIALS NETWORK; OHIO VALLEY NODE,13732,,,9,5
277,multiculturalism, ,U10,NIDA,7649033,3144041,"SOMOZA, EUGENE C.",2008,1873233,,DA,UNIVERSITY OF CINCINNATI,Not Applicable,3U10DA013732-08S2,CLINICAL TRIALS NETWORK; OHIO VALLEY NODE,13732,,S2,8,3
278,multiculturalism, ,U10,NIDA,7498313,3144041,"SOMOZA, EUGENE C.",2007,950000,,DA,UNIVERSITY OF CINCINNATI,Not Applicable,3U10DA013732-08S1,CLINICAL TRIALS NETWORK; OHIO VALLEY NODE,13732,,S1,8,3
279,multiculturalism, ,U10,NIDA,7283111,3144041,"SOMOZA, EUGENE C.",2007,1250000,,DA,UNIVERSITY OF CINCINNATI,Not Applicable,5U10DA013732-08,CLINICAL TRIALS NETWORK; OHIO VALLEY NODE,13732,,,8,5
280,multiculturalism, ,U10,NIDA,7414664,3144041,"SOMOZA, EUGENE C.",2007,2634865,,DA,UNIVERSITY OF CINCINNATI,Not Applicable,3U10DA013732-07S1,CLINICAL TRIALS NETWORK; OHIO VALLEY NODE,13732,,S1,7,3
281,multiculturalism, ,U10,NCI,7382539,2063023,"STIFF, PATRICK J",2008,382959,,CA,LOYOLA UNIVERSITY CHICAGO,Not Applicable,5U10CA046282-21,SOUTHWEST ONCOLOGY GROUP,46282,,,21,5
282,multiculturalism, ,U10,NCI,7487252,2063023,"STIFF, PATRICK J",2007,43000,,CA,LOYOLA UNIVERSITY CHICAGO,Not Applicable,3U10CA046282-20S1,SOUTHWEST ONCOLOGY GROUP,46282,,S1,20,3
283,multiculturalism, ,U10,NCI,7232368,2063023,"STIFF, PATRICK J",2007,425510,,CA,LOYOLA UNIVERSITY CHICAGO,Not Applicable,5U10CA046282-20,SOUTHWEST ONCOLOGY GROUP,46282,,,20,5
284,multiculturalism, ,R43,NICHD,7110105,6910422,"SWARTZ, LYNNE HG",2006,160252,,HD,"OREGON CENTER FOR APPLIED SCIENCE, INC.",Not Applicable,1R43HD051095-01A1,INTERACTIVE PROGRAM FOR TEACHER DIVERSITY TRAINING,51095,,A1,1,1
285,multiculturalism, ,KL2,NCATS,8867316,1859570,"SZAPOCZNIK, JOSE ",2015,582708,,TR,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,Not Applicable,5KL2TR000461-04,MIAMI CLINICAL AND TRANSLATIONAL SCIENCE INSTITUTE,461,,,4,5
286,multiculturalism, ,KL2,NCATS,8672707,1859570,"SZAPOCZNIK, JOSE ",2014,597153,,TR,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,Not Applicable,5KL2TR000461-03,MIAMI CLINICAL AND TRANSLATIONAL SCIENCE INSTITUTE,461,,,3,5
287,multiculturalism, ,KL2,NCATS,8499482,1859570,"SZAPOCZNIK, JOSE ",2013,350942,,TR,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,Not Applicable,5KL2TR000461-02,MIAMI CLINICAL AND TRANSLATIONAL SCIENCE INSTITUTE,461,,,2,5
288,multiculturalism, ,KL2,NCATS,8467151,1859570,"SZAPOCZNIK, JOSE ",2012,175471,,TR,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,Not Applicable,1KL2TR000461-01A1,MIAMI CLINICAL AND TRANSLATIONAL SCIENCE INSTITUTE,461,,A1,1,1
289,multiculturalism, ,T34,NIGMS,7432567,2067993,"TISCHLER, MARC E",2008,300749,,GM,UNIVERSITY OF ARIZONA,Not Applicable,5T34GM008718-10,MARC/BIOMEDICAL RESEARCH AND TRAINING PROGRAM AT THE UNIVERSITY OF ARIZONA,8718,,,10,5
290,multiculturalism, ,T34,NIGMS,7227979,2067993,"TISCHLER, MARC E",2007,400086,,GM,UNIVERSITY OF ARIZONA,Not Applicable,2T34GM008718-09,MARC/BIOMEDICAL RESEARCH AND TRAINING PROGRAM AT THE UNIVERSITY OF ARIZONA,8718,,,9,2
291,multiculturalism, ,R01,NIMH,8266037,6402172,"TOLIN, DAVID F",2012,235095,,MH,HARTFORD HOSPITAL,Not Applicable,5R01MH081132-05,2/3-EXPOSURE D-CYCLOSERINE ENHANCEMENT AND GENETIC MODULATORS IN PANIC DISORDER,81132,,,5,5
292,multiculturalism, ,R01,NIMH,8051530,6402172,"TOLIN, DAVID F",2011,206203,,MH,HARTFORD HOSPITAL,Not Applicable,5R01MH081132-04,2/3-EXPOSURE D-CYCLOSERINE ENHANCEMENT AND GENETIC MODULATORS IN PANIC DISORDER,81132,,,4,5
293,multiculturalism, ,R01,NIMH,7795804,6402172,"TOLIN, DAVID F",2010,245017,,MH,HARTFORD HOSPITAL,Not Applicable,5R01MH081132-03,2/3-EXPOSURE D-CYCLOSERINE ENHANCEMENT AND GENETIC MODULATORS IN PANIC DISORDER,81132,,,3,5
294,multiculturalism, ,R01,NIMH,7463052,6402172,"TOLIN, DAVID F",2008,244167,,MH,HARTFORD HOSPITAL,Not Applicable,1R01MH081132-01A1,2/3-EXPOSURE D-CYCLOSERINE ENHANCEMENT AND GENETIC MODULATORS IN PANIC DISORDER,81132,,A1,1,1
295,multiculturalism, ,U56,NCI,8131134,1866727,"TORRES-RUIZ, JOSE A.",2010,,310117,CA,PONCE SCHOOL OF MEDICINE,Not Applicable,5U56CA126379-05,DEVELOPMENTAL CORE,126379,9003,,5,5
296,multiculturalism, ,U56,NCI,7901639,1866727,"TORRES-RUIZ, JOSE A.",2009,,308955,CA,PONCE SCHOOL OF MEDICINE,Not Applicable,5U56CA126379-04,DEVELOPMENTAL CORE,126379,9003,,4,5
297,multiculturalism, ,R01,NHLBI,8598492,1908377,"VAN RYN, MICHELLE ",2014,684765,,HL,MAYO CLINIC ROCHESTER,Not Applicable,7R01HL085631-05,CONTRIBUTIONS TO RACIAL BIAS IN MEDICAL STUDENT JUDGEMENT AND DECISION-MAKING,85631,,,5,7
298,multiculturalism, ,R01,NHLBI,8432468,1908377,"VAN RYN, MICHELLE ",2013,821876,,HL,UNIVERSITY OF MINNESOTA,Not Applicable,5R01HL085631-04,CONTRIBUTIONS TO RACIAL BIAS IN MEDICAL STUDENT JUDGEMENT AND DECISION-MAKING,85631,,,4,5
299,multiculturalism, ,R01,NHLBI,8320038,1908377,"VAN RYN, MICHELLE ",2011,14539,,HL,UNIVERSITY OF MINNESOTA,Not Applicable,3R01HL085631-02S2,CONTRIBUTIONS TO RACIAL BIAS IN MEDICAL STUDENT JUDGEMENT AND DECISION-MAKING,85631,,S2,2,3
300,multiculturalism, ,R01,NHLBI,8268563,1908377,"VAN RYN, MICHELLE ",2011,38993,,HL,UNIVERSITY OF MINNESOTA,Not Applicable,3R01HL085631-02S1,CONTRIBUTIONS TO RACIAL BIAS IN MEDICAL STUDENT JUDGEMENT AND DECISION-MAKING,85631,,S1,2,3
301,multiculturalism, ,R43,NINR,8394965,2078735,"VAN SCHAIK, EILEEN A",2012,287435,,NR,"TALARIA, INC.",Not Applicable,1R43NR013350-01A1,CULTURE AND COMMUNICATION SKILLS FOR LONG TERM CARE,13350,,A1,1,1
302,multiculturalism, ,R25,NIGMS,8327194,7518881,"VOURLITIS, GEORGE L",2012,214342,,GM,CALIFORNIA STATE UNIVERSITY SAN MARCOS,Not Applicable,5R25GM066341-11,CSUSM BRIDGES TO THE FUTURE,66341,,,11,5
303,multiculturalism, ,R25,NIGMS,8109985,7518881,"VOURLITIS, GEORGE L",2011,214342,,GM,CALIFORNIA STATE UNIVERSITY SAN MARCOS,Not Applicable,5R25GM066341-10,CSUSM BRIDGES TO THE FUTURE,66341,,,10,5
304,multiculturalism, ,R25,NIGMS,7883424,7518881,"VOURLITIS, GEORGE L",2010,214335,,GM,CALIFORNIA STATE UNIVERSITY SAN MARCOS,Not Applicable,5R25GM066341-09,CSUSM BRIDGES TO THE FUTURE,66341,,,9,5
305,multiculturalism,YES,R25,NIGMS,8019668,7518881,"VOURLITIS, GEORGE L",2010,94775,,GM,CALIFORNIA STATE UNIVERSITY SAN MARCOS,Not Applicable,3R25GM066341-08S1,CSUSM BRIDGES TO THE FUTURE,66341,,S1,8,3
306,multiculturalism,YES,R25,NIGMS,7872707,7518881,"VOURLITIS, GEORGE L",2009,48237,,GM,CALIFORNIA STATE UNIVERSITY SAN MARCOS,Not Applicable,3R25GM066341-07S1,CSUSM BRIDGES TO THE FUTURE,66341,,S1,7,3
307,multiculturalism, ,U10,NIDA,7437556,1869395,"WEISS, ROGER D.",2007,80066,,DA,MCLEAN HOSPITAL,Not Applicable,3U10DA015831-05S3,CTN: HARVARD UNIVERSITY NORTHERN NEW ENGLAND NODE,15831,,S3,5,3
308,multiculturalism, ,U10,NIDA,7384300,1869395,"WEISS, ROGER D.",2007,976208,,DA,MCLEAN HOSPITAL,Not Applicable,3U10DA015831-05S2,CTN: HARVARD UNIVERSITY NORTHERN NEW ENGLAND NODE,15831,,S2,5,3
309,multiculturalism, ,G13,NLM,7391300,2087154,"WHELAN, JEAN C",2008,78750,,LM,UNIVERSITY OF PENNSYLVANIA,Not Applicable,5G13LM008295-03,NURSING; HISTORY AND HEALTHCARE: A WEBSITE,8295,,,3,5
310,multiculturalism, ,R01,NICHD,7633390,6605524,"WHETTEN, KATHRYN ",2009,498383,,HD,DUKE UNIVERSITY,Not Applicable,5R01HD046345-05,HIV/AIDS AND ORPHAN CARE,46345,,,5,5
311,multiculturalism, ,R01,NICHD,7692466,6605524,"WHETTEN, KATHRYN ",2008,45776,,HD,DUKE UNIVERSITY,Not Applicable,3R01HD046345-04S1,HIV/AIDS AND ORPHAN CARE,46345,,S1,4,3
312,multiculturalism, ,R01,NICHD,7450971,6605524,"WHETTEN, KATHRYN ",2008,498382,,HD,DUKE UNIVERSITY,Not Applicable,5R01HD046345-04,HIV/AIDS AND ORPHAN CARE,46345,,,4,5
313,multiculturalism, ,R01,NICHD,7289227,6605524,"WHETTEN, KATHRYN ",2007,508554,,HD,DUKE UNIVERSITY,Not Applicable,5R01HD046345-03,HIV/AIDS AND ORPHAN CARE,46345,,,3,5
314,multiculturalism, ,P30,NCI,8921451,1955861,"WILLMAN, CHERYL L.",2014,50000,,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,Not Applicable,3P30CA118100-10S4,UNIVERSITY OF NEW MEXICO CANCER CENTER SUPPORT,118100,,S4,10,3
315,multiculturalism, ,P30,NCI,8921444,1955861,"WILLMAN, CHERYL L.",2014,125000,,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,Not Applicable,3P30CA118100-10S3,UNIVERSITY OF NEW MEXICO CANCER CENTER SUPPORT,118100,,S3,10,3
316,multiculturalism, ,P30,NCI,8884099,1955861,"WILLMAN, CHERYL L.",2014,113250,,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,Not Applicable,3P30CA118100-10S2,UNIVERSITY OF NEW MEXICO CANCER CENTER SUPPORT,118100,,S2,10,3
317,multiculturalism, ,P30,NCI,8791148,1955861,"WILLMAN, CHERYL L.",2014,75000,,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,Not Applicable,3P30CA118100-10S1,UNIVERSITY OF NEW MEXICO CANCER CENTER SUPPORT,118100,,S1,10,3
318,multiculturalism, ,P30,NCI,8723064,1955861,"WILLMAN, CHERYL L.",2014,1876081,,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,Not Applicable,5P30CA118100-10,UNIVERSITY OF NEW MEXICO CANCER CENTER SUPPORT,118100,,,10,5
319,multiculturalism, ,P30,NCI,8719356,1955861,"WILLMAN, CHERYL L.",2013,112521,,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,Not Applicable,3P30CA118100-09S2,UNIVERSITY OF NEW MEXICO CANCER CENTER SUPPORT,118100,,S2,9,3
320,multiculturalism, ,P30,NCI,8709638,1955861,"WILLMAN, CHERYL L.",2013,75000,,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,Not Applicable,3P30CA118100-09S1,UNIVERSITY OF NEW MEXICO CANCER CENTER SUPPORT,118100,,S1,9,3
321,multiculturalism, ,P30,NCI,8545038,1955861,"WILLMAN, CHERYL L.",2013,1808387,,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,Not Applicable,5P30CA118100-09,UNIVERSITY OF NEW MEXICO CANCER CENTER SUPPORT,118100,,,9,5
322,multiculturalism, ,P30,NCI,8533976,1955861,"WILLMAN, CHERYL L.",2012,75000,,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,Not Applicable,3P30CA118100-08S2,UNIVERSITY OF NEW MEXICO CANCER CENTER SUPPORT,118100,,S2,8,3
323,multiculturalism, ,P30,NCI,8518715,1955861,"WILLMAN, CHERYL L.",2012,140000,,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,Not Applicable,3P30CA118100-08S1,UNIVERSITY OF NEW MEXICO CANCER CENTER SUPPORT,118100,,S1,8,3
324,multiculturalism, ,P30,NCI,8324265,1955861,"WILLMAN, CHERYL L.",2012,1934104,,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,Not Applicable,5P30CA118100-08,UNIVERSITY OF NEW MEXICO CANCER CENTER SUPPORT,118100,,,8,5
325,multiculturalism, ,P30,NCI,8325740,1955861,"WILLMAN, CHERYL L.",2011,140000,,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,Not Applicable,3P30CA118100-07S3,UNIVERSITY OF NEW MEXICO CANCER CENTER SUPPORT,118100,,S3,7,3
326,multiculturalism, ,P30,NCI,8322243,1955861,"WILLMAN, CHERYL L.",2011,75000,,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,Not Applicable,3P30CA118100-07S2,UNIVERSITY OF NEW MEXICO CANCER CENTER SUPPORT,118100,,S2,7,3
327,multiculturalism, ,P30,NCI,8316458,1955861,"WILLMAN, CHERYL L.",2011,49474,,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,Not Applicable,3P30CA118100-07S1,UNIVERSITY OF NEW MEXICO CANCER CENTER SUPPORT,118100,,S1,7,3
328,multiculturalism, ,R01,NIAAA,8069335,1970862,"WILSNACK, SHARON C",2011,478098,,AA,UNIVERSITY OF NORTH DAKOTA,Not Applicable,5R01AA015775-05,GENDER; ALCOHOL; AND CULTURE: SECONDARY DATA ANALYSES,15775,,,5,5
329,multiculturalism, ,R01,NIAAA,7812167,1970862,"WILSNACK, SHARON C",2010,488436,,AA,UNIVERSITY OF NORTH DAKOTA,Not Applicable,5R01AA015775-04,GENDER; ALCOHOL; AND CULTURE: SECONDARY DATA ANALYSES,15775,,,4,5
330,multiculturalism, ,R01,NIAAA,7614369,1970862,"WILSNACK, SHARON C",2009,477721,,AA,UNIVERSITY OF NORTH DAKOTA,Not Applicable,5R01AA015775-03,GENDER; ALCOHOL; AND CULTURE: SECONDARY DATA ANALYSES,15775,,,3,5
331,multiculturalism, ,R01,NIAAA,7424046,1970862,"WILSNACK, SHARON C",2008,466807,,AA,UNIVERSITY OF NORTH DAKOTA,Not Applicable,5R01AA015775-02,GENDER; ALCOHOL; AND CULTURE: SECONDARY DATA ANALYSES,15775,,,2,5
332,multiculturalism, ,UG1,NIDA,9142418,1908004,"WINHUSEN, THERESA M",2015,187261,,DA,UNIVERSITY OF CINCINNATI,Not Applicable,3UG1DA013732-16S2,OHIO VALLEY NODE-NETWORK (OVNN) OF THE NIDA CLINICAL TRIALS NETWORK,13732,,S2,16,3
333,multiculturalism, ,UG1,NIDA,9142417,1908004,"WINHUSEN, THERESA M",2015,357732,,DA,UNIVERSITY OF CINCINNATI,Not Applicable,3UG1DA013732-16S1,OHIO VALLEY NODE-NETWORK (OVNN) OF THE NIDA CLINICAL TRIALS NETWORK,13732,,S1,16,3
334,multiculturalism, ,UG1,NIDA,8975933,1908004,"WINHUSEN, THERESA M",2015,789514,,DA,UNIVERSITY OF CINCINNATI,Not Applicable,2UG1DA013732-16,OHIO VALLEY NODE-NETWORK (OVNN) OF THE NIDA CLINICAL TRIALS NETWORK,13732,,,16,2
