ID,Term,Grant Program,Start Year,Grant Organization,Organization Name,Project Title,Support Year,Grant Type,Award Amount,TermCode,State,term_in_title
201,biracial,R01,1998,HL,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,GENETIC EPIDEMIOLOGY OF BLOOD LIPIDS AND OBESITY--NGHS,6.0,2,294640.0,7.0,PA,0
202,biracial,R01,1997,HL,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,GENETIC EPIDEMIOLOGY OF BLOOD LIPIDS AND OBESITY--NGHS,5.0,2,284138.0,7.0,PA,0
203,biracial,R01,1998,HL,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,ENERGY BALANCE IN YOUNG BLACK AND WHITE NGHS WOMEN,3.0,2,134708.0,7.0,PA,0
204,biracial,R01,1997,HL,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,ENERGY BALANCE IN YOUNG BLACK AND WHITE NGHS WOMEN,2.0,2,310697.0,7.0,PA,0
205,biracial,R01,2005,HL,UNIVERSITY OF NEW MEXICO,GENETIC EPIDEMILOGY OF ENGERGY METABOLISM IN BLACK GIRLS,5.0,2,337361.0,7.0,NM,0
206,biracial,R01,2004,HL,UNIVERSITY OF NEW MEXICO,GENETIC EPIDEMILOGY OF ENGERGY METABOLISM IN BLACK GIRLS,4.0,2,374323.0,7.0,NM,0
207,biracial,R01,2003,HL,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,GENETIC EPIDEMILOGY OF ENGERGY METABOLISM IN BLACK GIRLS,3.0,2,416955.0,7.0,PA,0
208,biracial,R01,2002,HL,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,GENETIC EPIDEMILOGY OF ENGERGY METABOLISM IN BLACK GIRLS,2.0,2,403611.0,7.0,PA,0
209,biracial,R01,2001,HL,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,GENETIC EPIDEMILOGY OF ENGERGY METABOLISM IN BLACK GIRLS,1.0,1,433182.0,7.0,PA,0
210,biracial,R01,2015,NS,UNIVERSITY OF CINCINNATI,COMPARISON OF HEMORRHAGIC & ISCHEMIC STROKE AMONG BLACKS AND WHITES,21.0,2,1599356.0,7.0,OH,0
211,biracial,R01,2013,NS,UNIVERSITY OF CINCINNATI,COMPARISON OF HEMORRHAGIC & ISCHEMIC STROKE AMONG BLACKS AND WHITES,20.0,2,985516.0,7.0,OH,0
212,biracial,R01,2012,NS,UNIVERSITY OF CINCINNATI,COMPARISON OF HEMORRHAGIC & ISCHEMIC STROKE AMONG BLACKS AND WHITES,19.0,2,136895.0,7.0,OH,0
213,biracial,R01,2012,NS,UNIVERSITY OF CINCINNATI,COMPARISON OF HEMORRHAGIC & ISCHEMIC STROKE AMONG BLACKS AND WHITES,19.0,2,1034149.0,7.0,OH,0
214,biracial,R01,2011,NS,UNIVERSITY OF CINCINNATI,COMPARISON OF HEMORRHAGIC & ISCHEMIC STROKE AMONG BLACKS AND WHITES,18.0,2,1188109.0,7.0,OH,0
215,biracial,R01,2010,NS,UNIVERSITY OF CINCINNATI,COMPARISON OF HEMORRHAGIC & ISCHEMIC STROKE AMONG BLACKS AND WHITES,17.0,2,1296789.0,7.0,OH,0
216,biracial,R01,2009,NS,UNIVERSITY OF CINCINNATI,COMPARISON OF HEMORRHAGIC & ISCHEMIC STROKE AMONG BLACKS AND WHITES,16.0,2,1281772.0,7.0,OH,0
217,biracial,R01,2008,NS,UNIVERSITY OF CINCINNATI,HEMORRHAGIC AND ISCHEMIC STROKE AMONG BLACKS AND WHITES,15.0,2,765093.0,7.0,OH,0
218,biracial,R01,2007,NS,UNIVERSITY OF CINCINNATI,HEMORRHAGIC AND ISCHEMIC STROKE AMONG BLACKS AND WHITES,14.0,2,812672.0,7.0,OH,0
219,biracial,R01,2006,NS,UNIVERSITY OF CINCINNATI,HEMORRHAGIC AND ISCHEMIC STROKE AMONG BLACKS AND WHITES,13.0,2,648975.0,7.0,OH,0
220,biracial,K08,1992,NS,UNIVERSITY OF MARYLAND BALTIMORE,EPIDEMIOLOGY OF STROKE IN BIRACIAL POPULATIONS,5.0,2,81000.0,7.0,MD,1
221,biracial,P51,2000,RR,OREGON HEALTH AND SCIENCE UNIVERSITY,HOMOCYST (E) INE & RISK OF CEREBRAL INFARCT IN BIRACIAL POPULAT STROKE PREVENTION,41.0,2,100989.0,7.0,OR,1
222,biracial,M01,1997,RR,JOHNS HOPKINS UNIVERSITY,INSULIN LEVELS / HYPERTENSION IN A BIRACIAL COHORT,36.0,2,22259.0,7.0,MD,1
223,biracial,R01,2000,HL,UNIVERSITY OF MEMPHIS,SMOKING ONSET IN A BIETHNIC POPULATION,8.0,2,126181.0,7.0,TN,0
224,biracial,R01,1999,HL,UNIVERSITY OF MEMPHIS,SMOKING ONSET IN A BIETHNIC POPULATION,7.0,2,284366.0,7.0,TN,0
225,biracial,R01,1998,HL,UNIVERSITY OF MEMPHIS,SMOKING ONSET IN A BIETHNIC POPULATION,6.0,2,141093.0,7.0,TN,0
226,biracial,R03,1993,HL,MEDICAL UNIVERSITY OF SOUTH CAROLINA,LOW CHOLESTEROL & MORTALITY IN BLACKS AND WOMEN,1.0,1,58465.0,7.0,SC,0
227,biracial,R03,2006,AG,JOHNS HOPKINS UNIVERSITY,RESTLESS LEGS RISK IN THE BIRACIAL EAST BALTIMORE COHORT,2.0,2,67872.0,7.0,MD,1
228,biracial,R03,2005,AG,JOHNS HOPKINS UNIVERSITY,RESTLESS LEGS RISK IN THE BIRACIAL EAST BALTIMORE COHORT,1.0,1,69293.0,7.0,MD,1
229,biracial,R01,2002,ES,PENNSYLVANIA STATE UNIV HERSHEY MED CTR,CARDIOVASCULAR RESPONSES TO PARTICULATE AIR POLLUTION,3.0,2,178311.0,7.0,PA,0
230,biracial,R01,2001,ES,PENNSYLVANIA STATE UNIV HERSHEY MED CTR,CARDIOVASCULAR RESPONSES TO PARTICULATE AIR POLLUTION,2.0,2,173779.0,7.0,PA,0
231,biracial,R01,2000,ES,PENNSYLVANIA STATE UNIV HERSHEY MED CTR,CARDIOVASCULAR RESPONSES TO PARTICULATE AIR POLLUTION,1.0,1,174721.0,7.0,PA,0
232,biracial,R01,1994,HL,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,BLOOD PRESSURE CONTROL--RACIAL & PSYCHOSOCIAL INFLUENCES,11.0,2,270062.0,7.0,NC,0
233,biracial,R01,1993,HL,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,BLOOD PRESSURE CONTROL: RACIAL & PSYCHOSOCIAL INFLUENCES,10.0,2,265759.0,7.0,NC,0
234,biracial,R01,1992,HL,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,BLOOD PRESSURE CONTROL: RACIAL & PSYCHOSOCIAL INFLUENCES,9.0,2,257155.0,7.0,NC,0
235,biracial,R01,2009,HL,NORTHWESTERN UNIVERSITY AT CHICAGO,EPIDEMIOLOGY AND MECHANISMS OF ECG ABNORMALITIES: YOUNG ADULTHOOD TO MIDDLE AGE,3.0,2,342513.0,7.0,IL,0
236,biracial,R01,2008,HL,NORTHWESTERN UNIVERSITY AT CHICAGO,EPIDEMIOLOGY AND MECHANISMS OF ECG ABNORMALITIES: YOUNG ADULTHOOD TO MIDDLE AGE,2.0,2,380052.0,7.0,IL,0
237,biracial,R01,2007,HL,NORTHWESTERN UNIVERSITY AT CHICAGO,EPIDEMIOLOGY AND MECHANISMS OF ECG ABNORMALITIES: YOUNG ADULTHOOD TO MIDDLE AGE,1.0,1,479113.0,7.0,IL,0
238,biracial,R03,2014,AG,BOSTON UNIVERSITY MEDICAL CAMPUS,ATRIAL FIBRILLATION; FUNCTIONAL DECLINE; AND ARRHYTHMIA DETECTION IN OLDER ADULTS,2.0,2,81850.0,7.0,MA,0
239,biracial,R03,2013,AG,BOSTON UNIVERSITY MEDICAL CAMPUS,ATRIAL FIBRILLATION; FUNCTIONAL DECLINE; AND ARRHYTHMIA DETECTION IN OLDER ADULTS,1.0,1,69110.0,7.0,MA,0
240,biracial,P01,1998,HL,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,BIOBEHAVIORAL STUDIES OF CARDIOVASCULAR DISEASE,10.0,2,956301.0,7.0,PA,0
241,biracial,P01,1997,HL,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,BIOBEHAVIORAL STUDIES OF CARDIOVASCULAR DISEASE,9.0,2,1236201.0,7.0,PA,0
242,biracial,P01,1995,HL,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,BIOBEHAVIORAL STUDIES OF CARDIOVASCULAR DISEASE,7.0,2,1120353.0,7.0,PA,0
243,biracial,P01,1994,HL,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,BIOBEHAVIORAL STUDIES OF CARDIOVASCULAR DISEASE,6.0,2,1144010.0,7.0,PA,0
244,biracial,R01,2010,AG,RUSH UNIVERSITY MEDICAL CENTER,HEALTH SERVICE USE AT THE END OF LIFE: A BIRACIAL POPULATION STUDY OF AD,3.0,2,293122.0,7.0,IL,1
245,biracial,R01,2009,AG,RUSH UNIVERSITY MEDICAL CENTER,HEALTH SERVICE USE AT THE END OF LIFE: A BIRACIAL POPULATION STUDY OF AD,2.0,2,287459.0,7.0,IL,1
246,biracial,R01,2008,AG,RUSH UNIVERSITY MEDICAL CENTER,HEALTH SERVICE USE AT THE END OF LIFE: A BIRACIAL POPULATION STUDY OF AD,1.0,1,384736.0,7.0,IL,1
247,biracial,M01,1997,RR,MOUNT SINAI SCHOOL OF MEDICINE OF CUNY,INFLUENCE OF RACE AND AGE ON BONE HOMEOSTASIS,34.0,2,44656.0,7.0,NY,0
248,biracial,R01,2009,ES,RUSH UNIVERSITY MEDICAL CENTER,SES AND AGE-RELATED DISABILITY IN A BIRACIAL COMMUNITY,10.0,2,592694.0,7.0,IL,1
249,biracial,R01,2008,ES,RUSH UNIVERSITY MEDICAL CENTER,SES AND AGE-RELATED DISABILITY IN A BIRACIAL COMMUNITY,9.0,2,576864.0,7.0,IL,1
250,biracial,R01,2007,ES,RUSH UNIVERSITY MEDICAL CENTER,SES AND AGE-RELATED DISABILITY IN A BIRACIAL COMMUNITY,8.0,2,881845.0,7.0,IL,1
251,biracial,R01,2006,ES,RUSH UNIVERSITY MEDICAL CENTER,SES AND AGE-RELATED DISABILITY IN A BIRACIAL COMMUNITY,7.0,2,891985.0,7.0,IL,1
252,biracial,R01,2005,ES,RUSH UNIVERSITY MEDICAL CENTER,SES AND AGE-RELATED DISABILITY IN A BIRACIAL COMMUNITY,6.0,2,908257.0,7.0,IL,1
253,biracial,R01,2004,ES,RUSH UNIVERSITY MEDICAL CENTER,SES AND AGE-RELATED DISABILITY IN A BIRACIAL COMMUNITY,5.0,2,533285.0,7.0,IL,1
254,biracial,R01,2003,ES,RUSH UNIVERSITY MEDICAL CENTER,SES AND AGE-RELATED DISABILITY IN A BIRACIAL COMMUNITY,4.0,2,548753.0,7.0,IL,1
255,biracial,R01,2002,ES,RUSH UNIVERSITY MEDICAL CENTER,SES AND AGE-RELATED DISABILITY IN A BIRACIAL COMMUNITY,3.0,2,533554.0,7.0,IL,1
256,biracial,R01,2001,ES,RUSH UNIVERSITY MEDICAL CENTER,SES AND AGE-RELATED DISABILITY IN A BIRACIAL COMMUNITY,2.0,2,529494.0,7.0,IL,1
257,biracial,R01,2000,ES,RUSH UNIVERSITY MEDICAL CENTER,SES AND AGE-RELATED DISABILITY IN A BIRACIAL COMMUNITY,1.0,1,557823.0,7.0,IL,1
258,biracial,K01,2015,HL,UNIV OF NORTH CAROLINA CHAPEL HILL,A NOVEL GUT MICROBIAL-DEPENDENT NUTRIENT METABOLITE AND ATHEROSCLEROSIS,1.0,1,136696.0,7.0,NC,0
259,biracial,R01,2014,AG,STATE UNIVERSITY OF NEW YORK AT BUFFALO,THE ROLE OF VITAMIN D IN RETINAL DISEASES IN AGING,3.0,2,389924.0,7.0,NY,0
260,biracial,R01,2013,AG,STATE UNIVERSITY OF NEW YORK AT BUFFALO,THE ROLE OF VITAMIN D IN RETINAL DISEASES IN AGING,2.0,2,380338.0,7.0,NY,0
261,biracial,R01,2012,AG,STATE UNIVERSITY OF NEW YORK AT BUFFALO,THE ROLE OF VITAMIN D IN RETINAL DISEASES IN AGING,1.0,1,417294.0,7.0,NY,0
262,biracial,R29,2000,CA,DUKE UNIVERSITY,MEDICATION USE & BREAST CANCER IN A BIRACIAL POPULATION,6.0,2,112064.0,7.0,NC,1
263,biracial,R29,1999,CA,YALE UNIVERSITY,MEDICATION USE & BREAST CANCER IN A BIRACIAL POPULATION,5.0,2,115451.0,7.0,CT,1
264,biracial,R29,1998,CA,YALE UNIVERSITY,MEDICATION USE & BREAST CANCER IN A BIRACIAL POPULATION,4.0,2,111835.0,7.0,CT,1
265,biracial,R29,1997,CA,YALE UNIVERSITY,MEDICATION USE & BREAST CANCER IN A BIRACIAL POPULATION,3.0,2,106740.0,7.0,CT,1
266,biracial,R29,1996,CA,YALE UNIVERSITY,MEDICATION USE & BREAST CANCER IN A BIRACIAL POPULATION,2.0,2,65862.0,7.0,CT,1
267,biracial,R29,1996,CA,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,MEDICATION USE & BREAST CANCER IN A BIRACIAL POPULATION,1.0,1,34763.0,7.0,NC,1
268,biracial,R01,2000,AG,RUSH UNIVERSITY MEDICAL CENTER,VITAMINS E/C & INCIDENT AD-BIRACIAL COMMUNITY STUDY,5.0,2,239269.0,7.0,IL,1
269,biracial,R01,1999,AG,RUSH UNIVERSITY MEDICAL CENTER,VITAMINS E/C & INCIDENT AD-BIRACIAL COMMUNITY STUDY,4.0,2,327241.0,7.0,IL,1
270,biracial,R01,1998,AG,RUSH UNIVERSITY MEDICAL CENTER,VITAMINS E/C & INCIDENT AD-BIRACIAL COMMUNITY STUDY,3.0,2,402970.0,7.0,IL,1
271,biracial,R01,1997,AG,RUSH UNIVERSITY MEDICAL CENTER,VITAMINS E/C & INCIDENT AD-BIRACIAL COMMUNITY STUDY,2.0,2,381860.0,7.0,IL,1
272,biracial,R01,1996,AG,RUSH UNIVERSITY MEDICAL CENTER,VITAMINS E/C & INCIDENT AD-BIRACIAL COMMUNITY STUDY,1.0,1,375000.0,7.0,IL,1
273,biracial,R01,2009,AG,RUSH UNIVERSITY MEDICAL CENTER,LONG-TERM DIETARY RISK FACTOR ASSESSMENT AND INCIDENT AD,5.0,2,233667.0,7.0,IL,0
274,biracial,R01,2008,AG,RUSH UNIVERSITY MEDICAL CENTER,LONG-TERM DIETARY RISK FACTOR ASSESSMENT AND INCIDENT AD,5.0,2,532571.0,7.0,IL,0
275,biracial,R01,2007,AG,RUSH UNIVERSITY MEDICAL CENTER,LONG-TERM DIETARY RISK FACTOR ASSESSMENT AND INCIDENT AD,4.0,2,529825.0,7.0,IL,0
276,biracial,R01,2006,AG,RUSH UNIVERSITY MEDICAL CENTER,LONG-TERM DIETARY RISK FACTOR ASSESSMENT AND INCIDENT AD,3.0,2,532038.0,7.0,IL,0
277,biracial,R01,2005,AG,RUSH UNIVERSITY MEDICAL CENTER,LONG-TERM DIETARY RISK FACTOR ASSESSMENT AND INCIDENT AD,2.0,2,501874.0,7.0,IL,0
278,biracial,R01,2004,AG,RUSH UNIVERSITY MEDICAL CENTER,LONG-TERM DIETARY RISK FACTOR ASSESSMENT AND INCIDENT AD,1.0,1,493128.0,7.0,IL,0
279,biracial,R01,1992,HL,MIRIAM HOSPITAL,PEDIATRIC CARDIOVASCULAR TONE AND SALT SENSITIVITY,4.0,2,199787.0,7.0,RI,0
280,biracial,R03,2002,AG,MEDICAL UNIVERSITY OF SOUTH CAROLINA,ARCHIVING THE CHARLESTON HEART STUDY,1.0,1,73000.0,7.0,SC,0
281,biracial,R01,2005,CA,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,GENE ENVIRONMENT INTERACTION IN HEAD AND NECK CANCER,5.0,2,755891.0,7.0,NC,0
282,biracial,R01,2004,CA,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,GENE ENVIRONMENT INTERACTION IN HEAD AND NECK CANCER,4.0,2,1017466.0,7.0,NC,0
283,biracial,R01,2003,CA,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,GENE ENVIRONMENT INTERACTION IN HEAD AND NECK CANCER,3.0,2,994653.0,7.0,NC,0
284,biracial,R01,2002,CA,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,GENE ENVIRONMENT INTERACTION IN HEAD AND NECK CANCER,2.0,2,972351.0,7.0,NC,0
285,biracial,R01,2001,CA,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,GENE ENVIRONMENT INTERACTION IN HEAD AND NECK CANCER,1.0,1,868790.0,7.0,NC,0
286,biracial,P60,2003,DE,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,DIET; INFLAMMATION; AND PERIODONTAL DISEASE,5.0,2,1.0,7.0,NC,0
287,biracial,P60,2002,DE,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,DIET; INFLAMMATION; AND PERIODONTAL DISEASE,4.0,2,1.0,7.0,NC,0
288,biracial,P60,2002,DE,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,DIET; INFLAMMATION; AND PERIODONTAL DISEASE,3.0,2,1.0,7.0,NC,0
289,biracial,P60,2000,DE,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,DIET; INFLAMMATION; AND PERIODONTAL DISEASE,2.0,2,116783.0,7.0,NC,0
290,biracial,P60,2000,DE,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,DIET; INFLAMMATION; AND PERIODONTAL DISEASE,1.0,2,116783.0,7.0,NC,0
291,biracial,P60,1999,DE,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,DIET; INFLAMMATION; AND PERIODONTAL DISEASE,1.0,1,44127.0,7.0,NC,0
292,biracial,R03,2009,DE,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",TMJMD PAIN AND COMORBID CONDITIONS IN THE NHIS: GENDER; RACE AND AGE EFFECTS,2.0,2,154500.0,7.0,CA,0
293,biracial,R03,2008,DE,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",TMJMD PAIN AND COMORBID CONDITIONS IN THE NHIS: GENDER; RACE AND AGE EFFECTS,1.0,1,154500.0,7.0,CA,0
294,biracial,R01,2006,HL,RUSH UNIVERSITY MEDICAL CENTER,A LONGITUDINAL STUDY OF THE MENOPAUSE AND FAT PATTERNING,5.0,2,643208.0,7.0,IL,0
295,biracial,R01,2005,HL,RUSH UNIVERSITY MEDICAL CENTER,A LONGITUDINAL STUDY OF THE MENOPAUSE AND FAT PATTERNING,4.0,2,639897.0,7.0,IL,0
296,biracial,R01,2004,HL,RUSH UNIVERSITY MEDICAL CENTER,A LONGITUDINAL STUDY OF THE MENOPAUSE AND FAT PATTERNING,3.0,2,673239.0,7.0,IL,0
297,biracial,R01,2003,HL,RUSH UNIVERSITY MEDICAL CENTER,A LONGITUDINAL STUDY OF THE MENOPAUSE AND FAT PATTERNING,2.0,2,60483.0,7.0,IL,0
298,biracial,R01,2003,HL,RUSH UNIVERSITY MEDICAL CENTER,A LONGITUDINAL STUDY OF THE MENOPAUSE AND FAT PATTERNING,2.0,2,605335.0,7.0,IL,0
299,biracial,R01,2002,HL,RUSH UNIVERSITY MEDICAL CENTER,A LONGITUDINAL STUDY OF THE MENOPAUSE AND FAT PATTERNING,1.0,1,610044.0,7.0,IL,0
300,biracial,R01,2002,HL,INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,BLOOD PRESSURE CONTROL IN JUVENILES--LONGITUDINAL STUDY,14.0,2,93822.0,7.0,IN,0
301,biracial,R01,2000,HL,INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,BLOOD PRESSURE CONTROL IN JUVENILES--LONGITUDINAL STUDY,14.0,2,468459.0,7.0,IN,0
302,biracial,R01,1999,HL,INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,BLOOD PRESSURE CONTROL IN JUVENILES--LONGITUDINAL STUDY,13.0,2,450657.0,7.0,IN,0
303,biracial,R01,1998,HL,INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,BLOOD PRESSURE CONTROL IN JUVENILES--LONGITUDINAL STUDY,12.0,2,433535.0,7.0,IN,0
304,biracial,R01,1997,HL,INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,BLOOD PRESSURE CONTROL IN JUVENILES--LONGITUDINAL STUDY,11.0,2,395822.0,7.0,IN,0
305,biracial,R01,1994,HL,INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,BLOOD PRESSURE CONTROL IN JUVENILES--LONGITUDINAL STUDY,9.0,2,338678.0,7.0,IN,0
306,biracial,R01,1993,HL,INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,BLOOD PRESSURE CONTROL IN JUVENILES - LONGITUDINAL STUDY,8.0,2,325171.0,7.0,IN,0
307,biracial,R01,1992,HL,INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,BLOOD PRESSURE CONTROL IN JUVENILES - LONGITUDINAL STUDY,7.0,2,311177.0,7.0,IN,0
308,biracial,P01,1994,NS,UNIVERSITY OF MARYLAND BALTIMORE,CLINICAL STROKE RESEARCH CENTER,12.0,2,1031160.0,7.0,MD,0
309,biracial,P01,1993,NS,UNIVERSITY OF MARYLAND BALTIMORE,CLINICAL STROKE RESEARCH CENTER,11.0,2,1004050.0,7.0,MD,0
310,biracial,P01,1992,NS,UNIVERSITY OF MARYLAND BALTIMORE,CLINICAL STROKE RESEARCH CENTER,10.0,2,938578.0,7.0,MD,0
311,biracial,R01,2012,HL,UNIVERSITY OF WASHINGTON,THROMBOSIS GENETICS; MI AND STROKE IN OLDER ADULTS,8.0,2,535961.0,7.0,WA,0
312,biracial,R01,2011,HL,UNIVERSITY OF WASHINGTON,THROMBOSIS GENETICS; MI AND STROKE IN OLDER ADULTS,7.0,2,529970.0,7.0,WA,0
313,biracial,R01,2010,HL,UNIVERSITY OF WASHINGTON,THROMBOSIS GENETICS; MI AND STROKE IN OLDER ADULTS,6.0,2,518982.0,7.0,WA,0
314,biracial,R01,2009,HL,UNIVERSITY OF WASHINGTON,THROMBOSIS GENETICS; MI AND STROKE IN OLDER ADULTS,5.0,2,563343.0,7.0,WA,0
315,biracial,R03,2013,DE,UNIV OF NORTH CAROLINA CHAPEL HILL,TELOMERE ATTRITION RATE AND PERIODONTITIS: A NESTED CASE CONTROL STUDY IN THE ARI,2.0,2,71040.0,7.0,NC,0
316,biracial,R03,2012,DE,UNIV OF NORTH CAROLINA CHAPEL HILL,TELOMERE ATTRITION RATE AND PERIODONTITIS: A NESTED CASE CONTROL STUDY IN THE ARI,1.0,1,148000.0,7.0,NC,0
317,biracial,R01,1997,HL,DUKE UNIVERSITY,BIOBEHAVIORAL MECHANISMS OF BLOOD PRESSURE REGULATION,6.0,2,283787.0,7.0,NC,0
318,biracial,R01,1995,HL,DUKE UNIVERSITY,BIOBEHAVIORAL MECHANISMS OF BLOOD PRESSURE REGULATION,4.0,2,281038.0,7.0,NC,0
319,biracial,R01,1994,HL,DUKE UNIVERSITY,BIOBEHAVIORAL MECHANISMS OF BLOOD PRESSURE REGULATION,3.0,2,272421.0,7.0,NC,0
320,biracial,R01,1993,HL,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,BIOBEHAVIORAL MECHANISMS OF BLOOD PRESSURE REGULATION,1.0,1,33995.0,7.0,NC,0
321,biracial,M01,1999,RR,DUKE UNIVERSITY,BIOBEHAVIORAL MECHANISMS OF BLOOD PRESSURE REGULATION,38.0,2,39856.0,7.0,NC,0
322,biracial,M01,1998,RR,DUKE UNIVERSITY,BIOBEHAVIORAL MECHANISMS OF BLOOD PRESSURE REGULATION,37.0,2,28788.0,7.0,NC,0
323,biracial,R01,2002,HL,KAISER FOUNDATION HOSPITALS,VISCERAL FAT; METABOLIC RATE AND CVD IN YOUNG ADULTS,7.0,2,302549.0,7.0,CA,0
324,biracial,R01,2001,HL,KAISER FOUNDATION HOSPITALS,VISCERAL FAT; METABOLIC RATE AND CVD IN YOUNG ADULTS,6.0,2,465857.0,7.0,CA,0
325,biracial,R01,2000,HL,KAISER FOUNDATION HOSPITALS,VISCERAL FAT; METABOLIC RATE AND CVD IN YOUNG ADULTS,5.0,2,742387.0,7.0,CA,0
326,biracial,R01,1999,HL,KAISER FOUNDATION HOSPITALS,VISCERAL FAT; METABOLIC RATE AND CVD IN YOUNG ADULTS,4.0,2,304559.0,7.0,CA,0
327,biracial,K08,2007,HL,UNIVERSITY OF WASHINGTON,GENETIC RISK FACTORS FOR SUDDEN CARDIAC DEATH,5.0,2,126063.0,7.0,WA,0
328,biracial,K08,2006,HL,UNIVERSITY OF WASHINGTON,GENETIC RISK FACTORS FOR SUDDEN CARDIAC DEATH,4.0,2,126063.0,7.0,WA,0
329,biracial,K08,2005,HL,UNIVERSITY OF WASHINGTON,GENETIC RISK FACTORS FOR SUDDEN CARDIAC DEATH,3.0,2,126063.0,7.0,WA,0
330,biracial,K08,2004,HL,UNIVERSITY OF WASHINGTON,GENETIC RISK FACTORS FOR SUDDEN CARDIAC DEATH,2.0,2,126063.0,7.0,WA,0
331,biracial,K08,2003,HL,UNIVERSITY OF WASHINGTON,GENETIC RISK FACTORS FOR SUDDEN CARDIAC DEATH,1.0,1,126063.0,7.0,WA,0
332,biracial,R03,2004,HD,TULANE UNIVERSITY OF LOUISIANA,LONGITUDINAL BURDEN OF CARDIOVASCULAR RISK IN CHILDHOOD,2.0,2,74250.0,7.0,LA,0
333,biracial,R03,2003,HD,TULANE UNIVERSITY OF LOUISIANA,LONGITUDINAL BURDEN OF CARDIOVASCULAR RISK IN CHILDHOOD,1.0,1,74250.0,7.0,LA,0
334,biracial,R56,2015,HL,KAISER FOUNDATION RESEARCH INSTITUTE,10-YEAR CHANGES IN OBJECTIVELY-MEASURED PHYSICAL ACTIVITY AND SEDENTARY BEHAVIOR IN THE CARDIA COHORT,1.0,1,689205.0,7.0,CA,0
335,biracial,R01,1993,HL,MIRIAM HOSPITAL,PEDIATRIC CARDIOVASCULAR TONE AND SALT SENSITIVITY,5.0,2,113794.0,7.0,RI,0
336,biracial,K07,1992,HL,LOUISIANA STATE UNIV HSC NEW ORLEANS,PREVENTIVE CARDIOLOGY,5.0,2,147405.0,7.0,LA,0
337,biracial,R01,1995,HL,MEDICAL COLLEGE OF GEORGIA (MCG),CHILDRENS ACTIVITY AND NUTRITION,9.0,2,268021.0,7.0,GA,0
338,biracial,R01,1994,HL,MEDICAL COLLEGE OF GEORGIA (MCG),CHILDRENS ACTIVITY AND NUTRITION,8.0,2,237806.0,7.0,GA,0
339,biracial,R01,1993,HL,MEDICAL COLLEGE OF GEORGIA (MCG),STUDIES OF CHILDREN'S ACTIVITY AND NUTRITION - II,7.0,2,204992.0,7.0,GA,0
340,biracial,R01,1992,HL,MEDICAL COLLEGE OF GEORGIA (MCG),CHILDREN'S ACTIVITY AND NUTRITION - II,6.0,2,211246.0,7.0,GA,0
341,biracial,R01,2001,HL,GEORGIA  REGENTS UNIVERSITY,ANTECEDENTS OF HYPERTENSION--ROLE OF RACE AND STRESS II,13.0,2,414644.0,7.0,GA,0
342,biracial,R01,2000,HL,GEORGIA  REGENTS UNIVERSITY,ANTECEDENTS OF HYPERTENSION--ROLE OF RACE AND STRESS II,12.0,2,415644.0,7.0,GA,0
343,biracial,R01,1999,HL,MEDICAL COLLEGE OF GEORGIA (MCG),ANTECEDENTS OF HYPERTENSION--ROLE OF RACE AND STRESS II,11.0,2,398619.0,7.0,GA,0
344,biracial,R01,1998,HL,MEDICAL COLLEGE OF GEORGIA (MCG),ANTECEDENTS OF HYPERTENSION--ROLE OF RACE AND STRESS II,10.0,2,274609.0,7.0,GA,0
